STATISTIC_CODE,Statistic,CSOED_3409,Electoral_Division,TLISTA1,CensusYear,UNIT,VALUE,GUID,ED_ID
FP009C03,Actual change 2016-2022,23109,"Killenaule, Co.Tipperary, ",2022,2022,Number,62.0,2AE196291C9113A3E055000000000001,217103
FP009C03,Actual change 2016-2022,32093,"Scrabby, Co.Cavan, ",2022,2022,Number,62.0,2AE196291DDC13A3E055000000000001,27078
FP009C03,Actual change 2016-2022,14077,"Inch, Co.Wexford, ",2022,2022,Number,62.0,2AE196291E2B13A3E055000000000001,247058
FP009C03,Actual change 2016-2022,14033,"Rossard, Co.Wexford, ",2022,2022,Number,62.0,2AE196291ECA13A3E055000000000001,247101
FP009C03,Actual change 2016-2022,18231,"Imphrick, Co.Cork, ",2022,2022,Number,62.0,2AE196291F9913A3E055000000000001,47174
FP009C03,Actual change 2016-2022,18198,"Aglish, Co.Cork, ",2022,2022,Number,62.0,2AE196291F9B13A3E055000000000001,47007
FP009C03,Actual change 2016-2022,16049,"Ballysteen, Co.Clare, ",2022,2022,Number,62.0,2AE196291FDA13A3E055000000000001,37012
FP009C03,Actual change 2016-2022,18212,"Cill na Martra, Co.Cork, ",2022,2022,Number,62.0,2AE1962921E713A3E055000000000001,47214
FP009C03,Actual change 2016-2022,07088,"Balleen, Co.Kilkenny, ",2022,2022,Number,62.0,2AE1962922A913A3E055000000000001,97004
FP009C03,Actual change 2016-2022,19071,"Curraghmore, Co.Co.Kerry, ",2022,2022,Number,62.0,2AE1962922C813A3E055000000000001,77058
FP009C03,Actual change 2016-2022,19030,"Castlegregory, Co.Co.Kerry, ",2022,2022,Number,62.0,2AE19629236613A3E055000000000001,77043
FP009C03,Actual change 2016-2022,07043,"Clara, Co.Kilkenny, ",2022,2022,Number,62.0,2AE1962923C113A3E055000000000001,97024
FP009C03,Actual change 2016-2022,21041,"Kilmallock, Co.Limerick, ",2022,2022,Number,-62.0,2AE1962917A313A3E055000000000001,127094
FP009C03,Actual change 2016-2022,11087,"Laracor, Co.Meath, ",2022,2022,Number,64.0,2AE19629187113A3E055000000000001,167057
FP009C03,Actual change 2016-2022,01007,"Rahill, Co.Carlow, ",2022,2022,Number,64.0,2AE1962918B813A3E055000000000001,17038
FP009C03,Actual change 2016-2022,11090,"An Ráth Mhór, Co.Meath, ",2022,2022,Number,64.0,2AE1962918C013A3E055000000000001,167076
FP009C03,Actual change 2016-2022,29125,"Aghagower North, Co.Mayo, ",2022,2022,Number,64.0,2AE19629194513A3E055000000000001,157003
FP009C03,Actual change 2016-2022,22028,"Ballygibbon, Co.Tipperary, ",2022,2022,Number,64.0,2AE19629198D13A3E055000000000001,217016
FP009C03,Actual change 2016-2022,31007,"Cuilmore, Co.Sligo, ",2022,2022,Number,64.0,2AE1962919ED13A3E055000000000001,207033
FP009C03,Actual change 2016-2022,34055,"Drumhillagh, Co.Monaghan, ",2022,2022,Number,64.0,2AE196291A3D13A3E055000000000001,177039
FP009C03,Actual change 2016-2022,12007,"Cloghan, Co.Offaly, ",2022,2022,Number,64.0,2AE196291A5113A3E055000000000001,187019
FP009C03,Actual change 2016-2022,12013,"Drumcullen, Co.Offaly, ",2022,2022,Number,64.0,2AE196291A8213A3E055000000000001,187032
FP009C03,Actual change 2016-2022,13011,"Killinure, Co.Westmeath, ",2022,2022,Number,64.0,2AE196291B0D13A3E055000000000001,237063
FP009C03,Actual change 2016-2022,13041,"Delvin, Co.Westmeath, ",2022,2022,Number,64.0,2AE196291B7213A3E055000000000001,237035
FP009C03,Actual change 2016-2022,22047,"Monsea, Co.Tipperary, ",2022,2022,Number,64.0,2AE196291C5913A3E055000000000001,217129
FP009C03,Actual change 2016-2022,23122,"Clogheen, Co.Tipperary, ",2022,2022,Number,64.0,2AE196291C5D13A3E055000000000001,217048
FP009C03,Actual change 2016-2022,04015,"Blanchardstown-Tyrrelstown, Co.Dublin, ",2022,2022,Number,64.0,2AE196291CDF13A3E055000000000001,267034
FP009C03,Actual change 2016-2022,02048,"Drumcondra South B, Co.Dublin, ",2022,2022,Number,64.0,2AE196291D6613A3E055000000000001,268059
FP009C03,Actual change 2016-2022,15052,"Ennereilly, Co.Wicklow, ",2022,2022,Number,64.0,2AE196291E3113A3E055000000000001,257035
FP009C03,Actual change 2016-2022,15048,"Cronebane, Co.Wicklow, ",2022,2022,Number,64.0,2AE196291EC013A3E055000000000001,257025
FP009C03,Actual change 2016-2022,16075,"Lisheen, Co.Clare, ",2022,2022,Number,64.0,2AE19629203B13A3E055000000000001,37114
FP009C03,Actual change 2016-2022,33112,"An Cheathrú Chaol, Co.Donegal, ",2022,2022,Number,64.0,2AE19629206A13A3E055000000000001,57025
FP009C03,Actual change 2016-2022,06009,"Belan, Co.Kildare, ",2022,2022,Number,64.0,2AE19629226513A3E055000000000001,87012
FP009C03,Actual change 2016-2022,22071,"Littleton, Co.Tipperary, ",2022,2022,Number,-64.0,2AE196291C3713A3E055000000000001,217121
FP009C03,Actual change 2016-2022,03029,"Tallaght-Belgard, Co.Dublin, ",2022,2022,Number,-64.0,2AE196291CB413A3E055000000000001,267137
FP009C03,Actual change 2016-2022,02129,"Pembroke East E, Co.Dublin, ",2022,2022,Number,-64.0,2AE196291DBA13A3E055000000000001,268114
FP009C03,Actual change 2016-2022,32026,"Swanlinbar, Co.Cavan, ",2022,2022,Number,-64.0,2AE196291E1413A3E055000000000001,27083
FP009C03,Actual change 2016-2022,19002,"Listowel Urban, Co.Co.Kerry, ",2022,2022,Number,-64.0,2AE19629225213A3E055000000000001,77128
FP009C03,Actual change 2016-2022,29141,"Islandeady, Co.Mayo, ",2022,2022,Number,68.0,2AE19629191613A3E055000000000001,157087
FP009C03,Actual change 2016-2022,34017,"Kiltybegs, Co.Monaghan, ",2022,2022,Number,68.0,2AE196291A8C13A3E055000000000001,177054
FP009C03,Actual change 2016-2022,12015,"Ferbane, Co.Offaly, ",2022,2022,Number,68.0,2AE196291A9B13A3E055000000000001,187040
FP009C03,Actual change 2016-2022,34029,"Creeve, Co.Monaghan, ",2022,2022,Number,68.0,2AE196291ACC13A3E055000000000001,177028
FP009C03,Actual change 2016-2022,14065,"Adamstown, Co.Wexford, ",2022,2022,Number,68.0,2AE196291BB313A3E055000000000001,247001
FP009C03,Actual change 2016-2022,23119,"Ballyporeen, Co.Tipperary, ",2022,2022,Number,68.0,2AE196291C0313A3E055000000000001,217024
FP009C03,Actual change 2016-2022,03048,"Terenure-Greentrees, Co.Dublin, ",2022,2022,Number,68.0,2AE196291CE613A3E055000000000001,267156
FP009C03,Actual change 2016-2022,02106,"Inchicore A, Co.Dublin, ",2022,2022,Number,68.0,2AE196291D8613A3E055000000000001,268078
FP009C03,Actual change 2016-2022,02145,"Royal Exchange B, Co.Dublin, ",2022,2022,Number,68.0,2AE196291DED13A3E055000000000001,268141
FP009C03,Actual change 2016-2022,14016,"Castledockrell, Co.Wexford, ",2022,2022,Number,68.0,2AE196291E7F13A3E055000000000001,247079
FP009C03,Actual change 2016-2022,18037,"Durrus West, Co.Cork, ",2022,2022,Number,68.0,2AE196291F2913A3E055000000000001,47148
FP009C03,Actual change 2016-2022,16064,"Moy, Co.Clare, ",2022,2022,Number,68.0,2AE196291FC113A3E055000000000001,37123
FP009C03,Actual change 2016-2022,19136,"Banna, Co.Co.Kerry, ",2022,2022,Number,68.0,2AE19629231B13A3E055000000000001,77027
FP009C03,Actual change 2016-2022,33089,"Moville, Co.Donegal, ",2022,2022,Number,-68.0,2AE19629207C13A3E055000000000001,57123
FP009C03,Actual change 2016-2022,33084,"Inch Island, Co.Donegal, ",2022,2022,Number,-68.0,2AE19629209E13A3E055000000000001,57089
FP009C03,Actual change 2016-2022,28040,"Drumkeeran, Co.Leitrim, ",2022,2022,Number,72.0,2AE19629171113A3E055000000000001,117029
FP009C03,Actual change 2016-2022,21054,"Caherconlish East, Co.Limerick, ",2022,2022,Number,72.0,2AE19629176513A3E055000000000001,127035
FP009C03,Actual change 2016-2022,11058,"Slane, Co.Meath, ",2022,2022,Number,72.0,2AE19629181C13A3E055000000000001,167081
FP009C03,Actual change 2016-2022,11086,"Killyon, Co.Meath, ",2022,2022,Number,72.0,2AE19629185513A3E055000000000001,167051
FP009C03,Actual change 2016-2022,09053,"Moydow, Co.Longford, ",2022,2022,Number,72.0,2AE19629193213A3E055000000000001,137049
FP009C03,Actual change 2016-2022,12005,"Birr Rural, Co.Offaly, ",2022,2022,Number,72.0,2AE196291A3F13A3E055000000000001,187012
FP009C03,Actual change 2016-2022,12020,"Kilcormac, Co.Offaly, ",2022,2022,Number,72.0,2AE196291ABB13A3E055000000000001,187050
FP009C03,Actual change 2016-2022,34011,"Drumboory, Co.Monaghan, ",2022,2022,Number,72.0,2AE196291AF313A3E055000000000001,177036
FP009C03,Actual change 2016-2022,13028,"Coolure, Co.Westmeath, ",2022,2022,Number,72.0,2AE196291B6713A3E055000000000001,237033
FP009C03,Actual change 2016-2022,23166,"Golden, Co.Tipperary, ",2022,2022,Number,72.0,2AE196291C3413A3E055000000000001,217081
FP009C03,Actual change 2016-2022,05053,"Foxrock-Beechpark, Co.Dublin, ",2022,2022,Number,72.0,2AE196291D7913A3E055000000000001,267087
FP009C03,Actual change 2016-2022,18011,"Ballinadee, Co.Cork, ",2022,2022,Number,72.0,2AE196291F1713A3E055000000000001,47015
FP009C03,Actual change 2016-2022,16023,"Muckanagh, Co.Clare, ",2022,2022,Number,72.0,2AE196291FCD13A3E055000000000001,37125
FP009C03,Actual change 2016-2022,33014,"Clogher, Co.Donegal, ",2022,2022,Number,72.0,2AE19629209213A3E055000000000001,57036
FP009C03,Actual change 2016-2022,33148,"Treantaghmucklagh, Co.Donegal, ",2022,2022,Number,72.0,2AE1962920ED13A3E055000000000001,57145
FP009C03,Actual change 2016-2022,06048,"Dunfierth, Co.Kildare, ",2022,2022,Number,72.0,2AE1962922C013A3E055000000000001,87035
FP009C03,Actual change 2016-2022,27133,"Tiaquin, Co.Galway, ",2022,2022,Number,72.0,2AE19629233213A3E055000000000001,67207
FP009C03,Actual change 2016-2022,17039,"Knocknaheeny, Co.Cork, ",2022,2022,Number,-72.0,2AE19629218313A3E055000000000001,48039
FP009C03,Actual change 2016-2022,08042,"Ballycarroll, Co.Laois, ",2022,2022,Number,76.0,2AE1962916A413A3E055000000000001,107011
FP009C03,Actual change 2016-2022,21055,"Caherconlish West, Co.Limerick, ",2022,2022,Number,76.0,2AE19629176613A3E055000000000001,127036
FP009C03,Actual change 2016-2022,01024,"Fennagh, Co.Carlow, ",2022,2022,Number,76.0,2AE19629187313A3E055000000000001,17018
FP009C03,Actual change 2016-2022,02156,"Ushers E, Co.Dublin, ",2022,2022,Number,76.0,2AE196291DF813A3E055000000000001,268152
FP009C03,Actual change 2016-2022,15039,"Aughrim, Co.Wicklow, ",2022,2022,Number,76.0,2AE196291E6A13A3E055000000000001,257005
FP009C03,Actual change 2016-2022,18246,"Ballintemple, Co.Cork, ",2022,2022,Number,76.0,2AE196291F2213A3E055000000000001,47019
FP009C03,Actual change 2016-2022,18310,"Ballydehob, Co.Cork, ",2022,2022,Number,76.0,2AE196291F3613A3E055000000000001,47024
FP009C03,Actual change 2016-2022,06035,"Cloncurry, Co.Kildare, ",2022,2022,Number,76.0,2AE19629229A13A3E055000000000001,87026
FP009C03,Actual change 2016-2022,27088,"Doorus, Co.Galway, ",2022,2022,Number,76.0,2AE19629231E13A3E055000000000001,67088
FP009C03,Actual change 2016-2022,26013,"Newcastle, Co.Galway, ",2022,2022,Number,76.0,2AE19629237313A3E055000000000001,68013
FP009C03,Actual change 2016-2022,21111,"Ballynacarriga, Co.Limerick, ",2022,2022,Number,80.0,2AE19629176D13A3E055000000000001,127023
FP009C03,Actual change 2016-2022,14044,"Ballygarrett, Co.Wexford, ",2022,2022,Number,80.0,2AE196291B0813A3E055000000000001,247013
FP009C03,Actual change 2016-2022,15049,"Dunganstown East, Co.Wicklow, ",2022,2022,Number,80.0,2AE196291EDB13A3E055000000000001,257030
FP009C03,Actual change 2016-2022,16115,"Kilseily, Co.Clare, ",2022,2022,Number,80.0,2AE196291FFD13A3E055000000000001,37100
FP009C03,Actual change 2016-2022,16116,"Kiltenanlea, Co.Clare, ",2022,2022,Number,80.0,2AE19629200A13A3E055000000000001,37103
FP009C03,Actual change 2016-2022,18263,"Templebodan, Co.Cork, ",2022,2022,Number,80.0,2AE1962921E413A3E055000000000001,47302
FP009C03,Actual change 2016-2022,06082,"Oughterard, Co.Kildare, ",2022,2022,Number,80.0,2AE19629226B13A3E055000000000001,87076
FP009C03,Actual change 2016-2022,02035,"Cabra West C, Co.Dublin, ",2022,2022,Number,-80.0,2AE196291D2D13A3E055000000000001,268035
FP009C03,Actual change 2016-2022,02098,"Crumlin A, Co.Dublin, ",2022,2022,Number,-80.0,2AE196291D4D13A3E055000000000001,268051
FP009C03,Actual change 2016-2022,19132,"Ballyheige, Co.Co.Kerry, ",2022,2022,Number,-80.0,2AE1962922EE13A3E055000000000001,77020
FP009C03,Actual change 2016-2022,34068,"Tedavnet, Co.Monaghan, ",2022,2022,Number,84.0,2AE196291AC513A3E055000000000001,177068
FP009C03,Actual change 2016-2022,24019,"Grange Upper, Co.Waterford, ",2022,2022,Number,84.0,2AE196291BA413A3E055000000000001,228018
FP009C03,Actual change 2016-2022,23121,"Caher, Co.Tipperary, ",2022,2022,Number,84.0,2AE196291C3213A3E055000000000001,217038
FP009C03,Actual change 2016-2022,33139,"Gleneely, Co.Donegal, ",2022,2022,Number,84.0,2AE19629206E13A3E055000000000001,57074
FP009C03,Actual change 2016-2022,33059,"Leitir Mhic an Bhaird, Co.Donegal, ",2022,2022,Number,84.0,2AE1962920FB13A3E055000000000001,57108
FP009C03,Actual change 2016-2022,18236,"Milltown, Co.Cork, ",2022,2022,Number,84.0,2AE1962921D713A3E055000000000001,47257
FP009C03,Actual change 2016-2022,07099,"Aglish, Co.Kilkenny, ",2022,2022,Number,84.0,2AE1962922A713A3E055000000000001,97002
FP009C03,Actual change 2016-2022,05035,"Dalkey Hill, Co.Dublin, ",2022,2022,Number,-84.0,2AE196291D1D13A3E055000000000001,267060
FP009C03,Actual change 2016-2022,23117,"Ardfinnan, Co.Tipperary, ",2022,2022,Number,88.0,2AE196291A1413A3E055000000000001,217006
FP009C03,Actual change 2016-2022,18083,"Carrignavar, Co.Cork, ",2022,2022,Number,88.0,2AE196291F5A13A3E055000000000001,47075
FP009C03,Actual change 2016-2022,06057,"Ballysax East, Co.Kildare, ",2022,2022,Number,88.0,2AE19629225713A3E055000000000001,87008
FP009C03,Actual change 2016-2022,11059,"Stackallan, Co.Meath, ",2022,2022,Number,92.0,2AE19629182713A3E055000000000001,167083
FP009C03,Actual change 2016-2022,31041,"Calry, Co.Sligo, ",2022,2022,Number,92.0,2AE1962919A913A3E055000000000001,207019
FP009C03,Actual change 2016-2022,33038,"Mín an Chladaigh, Co.Donegal, ",2022,2022,Number,92.0,2AE19629206713A3E055000000000001,57119
FP009C03,Actual change 2016-2022,12004,"Banagher, Co.Offaly, ",2022,2022,Number,96.0,2AE196291AF513A3E055000000000001,187009
FP009C03,Actual change 2016-2022,24012,"Custom House A, Co.Waterford, ",2022,2022,Number,96.0,2AE196291B9313A3E055000000000001,228012
FP009C03,Actual change 2016-2022,02034,"Cabra West B, Co.Dublin, ",2022,2022,Number,96.0,2AE196291D2C13A3E055000000000001,268034
FP009C03,Actual change 2016-2022,18171,"Newtown, Co.Cork, ",2022,2022,Number,96.0,2AE19629211613A3E055000000000001,47268
FP009C03,Actual change 2016-2022,17060,"Sundays Well B, Co.Cork, ",2022,2022,Number,96.0,2AE1962921AA13A3E055000000000001,48060
FP009C03,Actual change 2016-2022,29052,"An Geata Mór Theas, Co.Mayo, ",2022,2022,Number,-96.0,2AE19629195413A3E055000000000001,157007
FP009C03,Actual change 2016-2022,08026,"Rathdowney, Co.Laois, ",2022,2022,Number,100.0,2AE1962916F913A3E055000000000001,107083
FP009C03,Actual change 2016-2022,21121,"Kilscannell, Co.Limerick, ",2022,2022,Number,100.0,2AE1962917BA13A3E055000000000001,127099
FP009C03,Actual change 2016-2022,11054,"Kentstown, Co.Meath, ",2022,2022,Number,100.0,2AE19629181113A3E055000000000001,167041
FP009C03,Actual change 2016-2022,29024,"Kilgarvan, Co.Mayo, ",2022,2022,Number,100.0,2AE19629193013A3E055000000000001,157094
FP009C03,Actual change 2016-2022,29067,"Balla, Co.Mayo, ",2022,2022,Number,100.0,2AE19629197413A3E055000000000001,157014
FP009C03,Actual change 2016-2022,12065,"Daingean, Co.Offaly, ",2022,2022,Number,100.0,2AE196291A6A13A3E055000000000001,187026
FP009C03,Actual change 2016-2022,14009,"Ballyhoge, Co.Wexford, ",2022,2022,Number,100.0,2AE196291B1313A3E055000000000001,247015
FP009C03,Actual change 2016-2022,13047,"Killua, Co.Westmeath, ",2022,2022,Number,100.0,2AE196291B1813A3E055000000000001,237064
FP009C03,Actual change 2016-2022,25040,"Comeragh, Co.Waterford, ",2022,2022,Number,100.0,2AE196291B1F13A3E055000000000001,227026
FP009C03,Actual change 2016-2022,14054,"Kilcomb, Co.Wexford, ",2022,2022,Number,100.0,2AE196291E2E13A3E055000000000001,247061
FP009C03,Actual change 2016-2022,01020,"Clogrenan, Co.Carlow, ",2022,2022,Number,104.0,2AE19629185913A3E055000000000001,17012
FP009C03,Actual change 2016-2022,11031,"Loughan, Co.Meath, ",2022,2022,Number,104.0,2AE19629187A13A3E055000000000001,167058
FP009C03,Actual change 2016-2022,12050,"Cullenwaine, Co.Offaly, ",2022,2022,Number,104.0,2AE196291A6913A3E055000000000001,187025
FP009C03,Actual change 2016-2022,02066,"Inns Quay A, Co.Dublin, ",2022,2022,Number,104.0,2AE196291D8813A3E055000000000001,268080
FP009C03,Actual change 2016-2022,02088,"Rotunda A, Co.Dublin, ",2022,2022,Number,104.0,2AE196291DEA13A3E055000000000001,268138
FP009C03,Actual change 2016-2022,14060,"Monamolin, Co.Wexford, ",2022,2022,Number,104.0,2AE196291E9F13A3E055000000000001,247087
FP009C03,Actual change 2016-2022,18266,"Coomlogane, Co.Cork, ",2022,2022,Number,104.0,2AE196291F5D13A3E055000000000001,47114
FP009C03,Actual change 2016-2022,16045,"Urlan, Co.Clare, ",2022,2022,Number,104.0,2AE19629203313A3E055000000000001,37153
FP009C03,Actual change 2016-2022,17058,"South Gate B, Co.Cork, ",2022,2022,Number,104.0,2AE19629219A13A3E055000000000001,48055
FP009C03,Actual change 2016-2022,24031,"Park, Co.Waterford, ",2022,2022,Number,108.0,2AE196291BB813A3E055000000000001,228030
FP009C03,Actual change 2016-2022,27085,"Cahermore, Co.Galway, ",2022,2022,Number,108.0,2AE1962920B213A3E055000000000001,67042
FP009C03,Actual change 2016-2022,33025,"Tantallon, Co.Donegal, ",2022,2022,Number,108.0,2AE1962920C813A3E055000000000001,57138
FP009C03,Actual change 2016-2022,33136,"Dooish, Co.Donegal, ",2022,2022,Number,108.0,2AE1962920E313A3E055000000000001,57055
FP009C03,Actual change 2016-2022,17054,"Shanakiel, Co.Cork, ",2022,2022,Number,108.0,2AE19629219613A3E055000000000001,48051
FP009C03,Actual change 2016-2022,19057,"Kilgarvan, Co.Co.Kerry, ",2022,2022,Number,108.0,2AE19629227C13A3E055000000000001,77097
FP009C03,Actual change 2016-2022,27025,"Clifden, Co.Galway, ",2022,2022,Number,-108.0,2AE1962920F513A3E055000000000001,67059
FP009C03,Actual change 2016-2022,11037,"Newtown, Co.Meath, ",2022,2022,Number,112.0,2AE19629189E13A3E055000000000001,167068
FP009C03,Actual change 2016-2022,29134,"Croaghpatrick, Co.Mayo, ",2022,2022,Number,112.0,2AE19629197813A3E055000000000001,157063
FP009C03,Actual change 2016-2022,30037,"Danesfort, Co.Roscommon, ",2022,2022,Number,112.0,2AE1962919DD13A3E055000000000001,197052
FP009C03,Actual change 2016-2022,22048,"Nenagh Rural, Co.Tipperary, ",2022,2022,Number,112.0,2AE196291C6F13A3E055000000000001,217135
FP009C03,Actual change 2016-2022,05056,"Foxrock-Torquay, Co.Dublin, ",2022,2022,Number,112.0,2AE196291D7C13A3E055000000000001,267090
FP009C03,Actual change 2016-2022,15021,"Kilbride, Co.Wicklow, ",2022,2022,Number,112.0,2AE196291E5F13A3E055000000000001,257046
FP009C03,Actual change 2016-2022,27081,"Ardamullivan, Co.Galway, ",2022,2022,Number,112.0,2AE19629205A13A3E055000000000001,67011
FP009C03,Actual change 2016-2022,28022,"Keshcarrigan, Co.Leitrim, ",2022,2022,Number,116.0,2AE19629172913A3E055000000000001,117052
FP009C03,Actual change 2016-2022,11021,"Balrathboyne, Co.Meath, ",2022,2022,Number,116.0,2AE19629183C13A3E055000000000001,167010
FP009C03,Actual change 2016-2022,29121,"Toomore, Co.Mayo, ",2022,2022,Number,116.0,2AE1962918A513A3E055000000000001,157148
FP009C03,Actual change 2016-2022,10023,"Castletown, Co.Louth, ",2022,2022,Number,116.0,2AE19629196913A3E055000000000001,147008
FP009C03,Actual change 2016-2022,18012,"Ballygroman, Co.Cork, ",2022,2022,Number,116.0,2AE196291F4313A3E055000000000001,47028
FP009C03,Actual change 2016-2022,27143,"Derryglassaun, Co.Galway, ",2022,2022,Number,116.0,2AE19629230413A3E055000000000001,67082
FP009C03,Actual change 2016-2022,02081,"Priorswood B, Co.Dublin, ",2022,2022,Number,-116.0,2AE196291DCD13A3E055000000000001,268122
FP009C03,Actual change 2016-2022,21049,"Abington, Co.Limerick, ",2022,2022,Number,120.0,2AE19629175913A3E055000000000001,127003
FP009C03,Actual change 2016-2022,23110,"Kilpatrick, Co.Tipperary, ",2022,2022,Number,120.0,2AE196291C0913A3E055000000000001,217110
FP009C03,Actual change 2016-2022,14059,"Limerick, Co.Wexford, ",2022,2022,Number,120.0,2AE196291E9513A3E055000000000001,247084
FP009C03,Actual change 2016-2022,14075,"Fethard, Co.Wexford, ",2022,2022,Number,120.0,2AE196291EBA13A3E055000000000001,247048
FP009C03,Actual change 2016-2022,15064,"Togher, Co.Wicklow, ",2022,2022,Number,120.0,2AE196291ED413A3E055000000000001,257074
FP009C03,Actual change 2016-2022,18151,"Boherboy, Co.Cork, ",2022,2022,Number,120.0,2AE196291F0E13A3E055000000000001,47055
FP009C03,Actual change 2016-2022,08004,"Ballyroan, Co.Laois, ",2022,2022,Number,124.0,2AE1962916AF13A3E055000000000001,107015
FP009C03,Actual change 2016-2022,02136,"Rathmines East C, Co.Dublin, ",2022,2022,Number,124.0,2AE196291DD513A3E055000000000001,268130
FP009C03,Actual change 2016-2022,18207,"Gowlane, Co.Cork, ",2022,2022,Number,124.0,2AE196291F8713A3E055000000000001,47169
FP009C03,Actual change 2016-2022,27044,"Bearna (Part Rural), Co.Galway, ",2022,2022,Number,124.0,2AE19629209813A3E055000000000001,67032
FP009C03,Actual change 2016-2022,18218,"An Sliabh Riabhach, Co.Cork, ",2022,2022,Number,124.0,2AE1962921C913A3E055000000000001,47296
FP009C03,Actual change 2016-2022,04030,"Malahide West, Co.Dublin, ",2022,2022,Number,-124.0,2AE196291DE113A3E055000000000001,267106
FP009C03,Actual change 2016-2022,14005,"Wexford No.  Urban, Co.Wexford, ",2022,2022,Number,128.0,2AE196291E5D13A3E055000000000001,247124
FP009C03,Actual change 2016-2022,16118,"Mountievers, Co.Clare, ",2022,2022,Number,128.0,2AE196291FB713A3E055000000000001,37120
FP009C03,Actual change 2016-2022,27042,"Baile an Teampaill (Part Rural), Co.Galway, ",2022,2022,Number,128.0,2AE19629206913A3E055000000000001,67021
FP009C03,Actual change 2016-2022,18140,"Kilworth, Co.Cork, ",2022,2022,Number,128.0,2AE1962921F113A3E055000000000001,47218
FP009C03,Actual change 2016-2022,20028,"Killeely B, Co.Limerick, ",2022,2022,Number,136.0,2AE1962917FA13A3E055000000000001,128028
FP009C03,Actual change 2016-2022,01047,"Tullow Rural, Co.Carlow, ",2022,2022,Number,136.0,2AE196291A5513A3E055000000000001,17050
FP009C03,Actual change 2016-2022,18229,"Doneraile, Co.Cork, ",2022,2022,Number,136.0,2AE196291F9613A3E055000000000001,47129
FP009C03,Actual change 2016-2022,16029,"Doora, Co.Clare, ",2022,2022,Number,136.0,2AE196291FD313A3E055000000000001,37050
FP009C03,Actual change 2016-2022,17012,"Blackpool B, Co.Cork, ",2022,2022,Number,136.0,2AE19629215E13A3E055000000000001,48012
FP009C03,Actual change 2016-2022,26007,"Eyre Square, Co.Galway, ",2022,2022,Number,136.0,2AE19629236013A3E055000000000001,68007
FP009C03,Actual change 2016-2022,23096,"Cashel Rural, Co.Tipperary, ",2022,2022,Number,144.0,2AE196291C5313A3E055000000000001,217045
FP009C03,Actual change 2016-2022,02124,"Merchants Quay F, Co.Dublin, ",2022,2022,Number,144.0,2AE196291DA613A3E055000000000001,268103
FP009C03,Actual change 2016-2022,10010,"Castlebellingham, Co.Louth, ",2022,2022,Number,152.0,2AE19629195E13A3E055000000000001,147006
FP009C03,Actual change 2016-2022,19089,"Molahiffe, Co.Co.Kerry, ",2022,2022,Number,152.0,2AE19629227213A3E055000000000001,77138
FP009C03,Actual change 2016-2022,21003,"Adare South, Co.Limerick, ",2022,2022,Number,160.0,2AE19629175B13A3E055000000000001,127005
FP009C03,Actual change 2016-2022,14092,"Ardcavan, Co.Wexford, ",2022,2022,Number,160.0,2AE196291BC513A3E055000000000001,247003
FP009C03,Actual change 2016-2022,02154,"Ushers C, Co.Dublin, ",2022,2022,Number,160.0,2AE196291DF613A3E055000000000001,268150
FP009C03,Actual change 2016-2022,18027,"Moviddy, Co.Cork, ",2022,2022,Number,160.0,2AE1962921F313A3E055000000000001,47263
FP009C03,Actual change 2016-2022,30030,"Boyle Rural, Co.Roscommon, ",2022,2022,Number,168.0,2AE196291AE313A3E055000000000001,197021
FP009C03,Actual change 2016-2022,05029,"Clonskeagh-Milltown, Co.Dublin, ",2022,2022,Number,168.0,2AE196291D1813A3E055000000000001,267055
FP009C03,Actual change 2016-2022,05043,"Dún Laoghaire-Glasthule, Co.Dublin, ",2022,2022,Number,168.0,2AE196291D3B13A3E055000000000001,267068
FP009C03,Actual change 2016-2022,14014,"Bree, Co.Wexford, ",2022,2022,Number,168.0,2AE196291E6413A3E055000000000001,247027
FP009C03,Actual change 2016-2022,06073,"Killashee, Co.Kildare, ",2022,2022,Number,168.0,2AE19629221513A3E055000000000001,87053
FP009C03,Actual change 2016-2022,07098,"Urlingford, Co.Kilkenny, ",2022,2022,Number,168.0,2AE19629241013A3E055000000000001,97111
FP009C03,Actual change 2016-2022,02070,"Kilmore B, Co.Dublin, ",2022,2022,Number,-168.0,2AE196291D9813A3E055000000000001,268089
FP009C03,Actual change 2016-2022,28001,"Ballinamore, Co.Leitrim, ",2022,2022,Number,192.0,2AE1962916FC13A3E055000000000001,117009
FP009C03,Actual change 2016-2022,01034,"Muinebeag (Bagenalstown) Urban, Co.Carlow, ",2022,2022,Number,192.0,2AE1962918AC13A3E055000000000001,17034
FP009C03,Actual change 2016-2022,27046,"An Carn Mór, Co.Galway, ",2022,2022,Number,192.0,2AE1962920CB13A3E055000000000001,67047
FP009C03,Actual change 2016-2022,22008,"Borrisokane, Co.Tipperary, ",2022,2022,Number,200.0,2AE196291C1B13A3E055000000000001,217030
FP009C03,Actual change 2016-2022,02097,"Cherry Orchard C, Co.Dublin, ",2022,2022,Number,200.0,2AE196291D4213A3E055000000000001,268040
FP009C03,Actual change 2016-2022,17003,"Ballinlough C, Co.Cork, ",2022,2022,Number,208.0,2AE19629214D13A3E055000000000001,48003
FP009C03,Actual change 2016-2022,03024,"Rathfarnham-Hermitage, Co.Dublin, ",2022,2022,Number,-208.0,2AE196291E0213A3E055000000000001,267115
